Scene,Setup,Room
97,2,1,014E,0700,Small Rock,,-50,476,-714,0000,0000,0000
97,2,1,014E,0700,Small Rock,,-26,476,-807,0000,0FA5,0000
97,2,1,014E,0700,Small Rock,,61,476,-763,0000,ECCD,0000
97,2,1,014E,0700,Small Rock,,71,471,-610,0000,A9F5,0000
97,2,1,014E,0700,Small Rock,,79,476,-700,0000,E444,0000
98,0,0,014E,FF01,Small Rock,,-1479,541,-794,0000,0000,0000
98,0,0,014E,FF01,Small Rock,,-1478,530,-855,0000,0000,0000
98,0,0,014E,FF01,Small Rock,,-1474,571,-624,0000,0000,0000
98,0,0,014E,FF01,Small Rock,,-1471,520,-993,0000,0000,0000
98,0,0,014E,FF01,Small Rock,,-1467,520,-1064,0000,0000,0000
98,0,0,014E,FF01,Small Rock,,-1460,520,-1121,0000,0000,0000
98,0,0,014E,FF01,Small Rock,,-1451,582,-567,0000,0000,0000
98,0,0,014E,FF01,Small Rock,,-1448,561,-672,0000,0000,0000
98,0,0,014E,FF01,Small Rock,,-1440,520,-1174,0000,0000,0000
98,0,0,014E,FF01,Small Rock,,-1437,520,-1342,0000,0000,0000
98,0,0,014E,FF01,Small Rock,,-1424,520,-1245,0000,0000,0000
98,0,0,014E,FF01,Small Rock,,-1424,574,-609,0000,0000,0000
98,0,0,014E,FF01,Small Rock,,-1399,520,-1300,0000,0000,0000
98,0,0,014E,FF01,Small Rock,,-1394,566,-654,0000,0000,0000
98,0,0,014E,FF01,Small Rock,,-1343,558,-698,0000,0000,0000
98,0,0,014E,FF01,Small Rock,,-1319,520,-1086,0000,0000,0000
98,0,0,014E,FF01,Small Rock,,-1312,520,-1039,0000,0000,0000
98,0,0,014E,FF01,Small Rock,,-1306,534,-837,0000,0000,0000
98,0,0,014E,FF01,Small Rock,,-1279,566,-656,0000,0000,0000
98,0,0,014E,FF01,Small Rock,,-1255,533,-840,0000,0000,0000
98,0,0,014E,FF01,Small Rock,,-1246,520,-1075,0000,0000,0000
98,0,0,014E,FF01,Small Rock,,-1244,576,-589,0000,0000,0000
98,0,0,014E,FF01,Small Rock,,-1210,531,-852,0000,0000,0000
98,0,0,014E,FF01,Small Rock,,-1206,571,-627,0000,0000,0000
98,0,0,014E,FF01,Small Rock,,-1187,523,-896,0000,0000,0000
98,0,0,014E,FF01,Small Rock,,-1157,520,-954,0000,0000,0000
98,0,0,014E,FF01,Small Rock,,-1130,520,-1137,0000,0000,0000
98,0,0,014E,FF01,Small Rock,,-1120,520,-1001,0000,0000,0000
98,0,0,014E,FF01,Small Rock,,-1179,520,-1098,0000,0000,0000
98,0,0,014E,0B10,Small Rock,,-1197,520,-1329,0000,0000,0000
98,2,0,014E,FF01,Small Rock,,-1479,541,-794,0000,0000,0000
98,2,0,014E,FF01,Small Rock,,-1478,530,-855,0000,0000,0000
98,2,0,014E,FF01,Small Rock,,-1474,571,-624,0000,0000,0000
98,2,0,014E,FF01,Small Rock,,-1471,520,-993,0000,0000,0000
98,2,0,014E,FF01,Small Rock,,-1467,520,-1064,0000,0000,0000
98,2,0,014E,FF01,Small Rock,,-1460,520,-1121,0000,0000,0000
98,2,0,014E,FF01,Small Rock,,-1451,582,-567,0000,0000,0000
98,2,0,014E,FF01,Small Rock,,-1448,561,-672,0000,0000,0000
98,2,0,014E,FF01,Small Rock,,-1440,520,-1174,0000,0000,0000
98,2,0,014E,FF01,Small Rock,,-1437,520,-1342,0000,0000,0000
98,2,0,014E,FF01,Small Rock,,-1424,520,-1245,0000,0000,0000
98,2,0,014E,FF01,Small Rock,,-1424,574,-609,0000,0000,0000
98,2,0,014E,FF01,Small Rock,,-1399,520,-1300,0000,0000,0000
98,2,0,014E,FF01,Small Rock,,-1394,566,-654,0000,0000,0000
98,2,0,014E,FF01,Small Rock,,-1343,558,-698,0000,0000,0000
98,2,0,014E,FF01,Small Rock,,-1319,520,-1086,0000,0000,0000
98,2,0,014E,FF01,Small Rock,,-1312,520,-1039,0000,0000,0000
98,2,0,014E,FF01,Small Rock,,-1306,534,-837,0000,0000,0000
98,2,0,014E,FF01,Small Rock,,-1279,566,-656,0000,0000,0000
98,2,0,014E,FF01,Small Rock,,-1255,533,-840,0000,0000,0000
98,2,0,014E,FF01,Small Rock,,-1246,520,-1075,0000,0000,0000
98,2,0,014E,FF01,Small Rock,,-1244,576,-589,0000,0000,0000
98,2,0,014E,FF01,Small Rock,,-1210,531,-852,0000,0000,0000
98,2,0,014E,FF01,Small Rock,,-1206,571,-627,0000,0000,0000
98,2,0,014E,FF01,Small Rock,,-1187,523,-896,0000,0000,0000
98,2,0,014E,FF01,Small Rock,,-1157,520,-954,0000,0000,0000
98,2,0,014E,FF01,Small Rock,,-1130,520,-1137,0000,0000,0000
98,2,0,014E,FF01,Small Rock,,-1120,520,-1001,0000,0000,0000
98,2,0,014E,FF01,Small Rock,,-1179,520,-1098,0000,0000,0000
98,2,0,014E,0B10,Small Rock,,-1197,520,-1329,0000,0000,0000
100,0,0,014E,FF01,Small Rock,,2260,1169,560,0000,0000,0000
100,0,0,014E,FF01,Small Rock,,1606,1286,685,0000,0000,0000
100,0,0,014E,FF01,Small Rock,,1766,1263,726,0000,0000,0000
100,0,0,014E,FF01,Small Rock,,1701,1272,661,0000,0000,0000
Total: 156
