Scene,Setup,Room
85,2,0,0125,0700,Regen Grass,,-822,120,644,0000,0000,0000
85,2,0,0125,0700,Regen Grass,,-805,120,691,0000,0000,0000
85,2,0,0125,0700,Regen Grass,,-785,120,611,0000,0000,0000
85,2,0,0125,0700,Regen Grass,,-772,120,654,0000,0000,0000
85,2,0,0125,0700,Regen Grass,,-523,120,771,0000,0000,0000
85,2,0,0125,0700,Regen Grass,,-498,120,696,0000,0000,0000
85,3,0,0125,0700,Regen Grass,,-498,120,696,0000,0000,0000
85,3,0,0125,0700,Regen Grass,,-523,120,771,0000,0000,0000
85,3,0,0125,0700,Regen Grass,,-772,120,654,0000,0000,0000
85,3,0,0125,0700,Regen Grass,,-785,120,611,0000,0000,0000
85,3,0,0125,0700,Regen Grass,,-805,120,691,0000,0000,0000
85,3,0,0125,0700,Regen Grass,,-822,120,644,0000,0000,0000
85,3,0,0125,0700,Regen Grass,,-842,120,601,0000,0000,0000
85,3,0,0125,0700,Regen Grass,,-867,120,674,0000,0000,0000
85,11,0,0125,0700,Regen Grass,,-1020,120,455,0000,0000,0000
85,11,0,0125,0700,Regen Grass,,450,0,617,0000,0000,0000
85,11,0,0125,0700,Regen Grass,,563,0,612,0000,0000,0000
85,11,0,0125,0700,Regen Grass,,393,0,593,0000,0000,0000
85,11,0,0125,0700,Regen Grass,,603,0,559,0000,0000,0000
85,0,2,0125,FF01,Regen Grass,,-995,120,1531,0000,0000,0000
85,0,2,0125,FF01,Regen Grass,,-701,120,1882,0000,0000,0000
85,0,2,0125,FF01,Regen Grass,,-295,160,2297,0000,0000,0000
85,0,2,0125,FF00,Regen Grass,,-757,120,708,0000,0000,0000
87,0,0,0125,0201,Regen Grass,,-75,-1253,2664,0000,0000,0000
87,0,0,0125,0200,Regen Grass,,-662,-1243,7352,0000,0000,0000
87,0,0,0125,0200,Regen Grass,,-613,-1243,7369,0000,0000,0000
87,0,0,0125,0200,Regen Grass,,-295,-1293,2973,0000,0000,0000
87,0,0,0125,0200,Regen Grass,,-222,-1293,2888,0000,0000,0000
87,0,0,0125,0200,Regen Grass,,-77,-1293,2891,0000,0000,0000
87,0,0,0125,0210,Regen Grass,,13,-1253,2735,0000,0000,0000
87,2,0,0125,0700,Regen Grass,,-662,-1243,7352,0000,0000,0000
87,2,0,0125,0700,Regen Grass,,-613,-1243,7369,0000,0000,0000
91,0,2,0125,0200,Regen Grass,,645,0,-638,0000,C000,0000
91,0,2,0125,0200,Regen Grass,,633,0,-676,0000,C000,0000
91,0,2,0125,0210,Regen Grass,,676,0,-651,0000,C000,0000
91,2,2,0125,0700,Regen Grass,,645,0,-638,0000,C000,0000
91,2,2,0125,0700,Regen Grass,,676,0,-651,0000,C000,0000
91,2,2,0125,0700,Regen Grass,,633,0,-676,0000,C000,0000
91,0,7,0125,0200,Regen Grass,,1445,0,-2238,0000,C000,0000
91,0,7,0125,0200,Regen Grass,,1433,0,-2276,0000,C000,0000
91,0,7,0125,0210,Regen Grass,,1476,0,-2251,0000,C000,0000
91,2,7,0125,0700,Regen Grass,,1445,0,-2238,0000,C000,0000
91,2,7,0125,0700,Regen Grass,,1476,0,-2251,0000,C000,0000
91,2,7,0125,0700,Regen Grass,,1433,0,-2276,0000,C000,0000
91,0,8,0125,0200,Regen Grass,,952,0,-2275,0000,0000,0000
91,0,8,0125,0200,Regen Grass,,965,0,-2241,0000,0000,0000
91,0,8,0125,0200,Regen Grass,,926,0,-2232,0000,0000,0000
91,2,8,0125,0700,Regen Grass,,952,0,-2275,0000,0000,0000
91,2,8,0125,0700,Regen Grass,,965,0,-2241,0000,0000,0000
91,2,8,0125,0700,Regen Grass,,926,0,-2232,0000,0000,0000
95,0,0,0125,FF00,Regen Grass,,975,1571,919,0000,0000,0000
95,0,0,0125,FF00,Regen Grass,,1035,1571,882,0000,0000,0000
Total: 185
